label,file,stream,sni,packet_1,packet_2,packet_3,packet_4,packet_5,packet_6,packet_7,packet_8,packet_9,packet_10,packet_11,packet_12,packet_13,packet_14,packet_15,packet_16,packet_17,packet_18,packet_19,packet_20,packet_21,packet_22,packet_23,packet_24,packet_25,packet_26,packet_27,packet_28,packet_29,packet_30
www.52pojie.cn,52pojie.pcap,3856,piccache.cnki.net,792,245,80,1456,271,588,1460,73,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,2923,c61.cnki.net,883,245,80,1456,271,284,1460,98,790,790,1460,272,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,950,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,2885,p2.img.cctvpic.com,921,260,80,311,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,21371,media.hndyjyfw.gov.cn,605,1410,882,80,685,303,303,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410,1410
www.cnki.net,cnki.pcap,25136,api-std.sunlogin.oray.com,210,1424,1272,93,242,442,641,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,6484,a.cnki.net,881,245,80,1456,271,1208,1460,98,1460,98,1460,98,1460,250,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1350,0,0,0,0,0
www.12371.cn,12371.pcap,1941,p5.img.cctvpic.com,810,156,51,859,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,6405,c61.cnki.net,787,245,80,1456,271,648,1052,790,1460,98,1460,866,1460,120,1460,98,1460,775,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,17276,job.wzu.edu.cn,597,260,80,728,79,1460,72,422,972,755,617,455,994,842,582,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,884,666,1460
www.cnki.net,cnki.pcap,21054,search.12371.cn,791,1460,1425,126,258,1605,1460,656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,3586,c61.cnki.net,819,245,80,1456,271,647,393,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,5000,rtb.adxpremium.services,590,1460,682,64,1080,1554,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,4991,smpt.cnki.net,884,245,80,1456,271,656,501,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.yiz.vip,yiz.pcap,811,lf3-static.bytednsdoc.com,577,1460,587,1460,80,92,479,104,373,31,31,1460,1460,1460,1460,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,3400,hb-api.omnitagjs.com,747,203,64,765,1173,570,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,1833,2c372bac11ff7300fa7e4a1d4b9047cc.safeframe.googlesyndication.com,552,1460,368,74,1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,19484,p1.img.cctvpic.com,778,1460,890,93,274,816,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,9789,dzjgbgs.cnki.net,568,1460,528,80,271,271,1460,1078,1460,10,1460,10,1460,10,1460,10,1460,1460,1460,52,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,1629,avatar.52pojie.cn,537,1024,1024,152,80,1063,303,303,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,1024,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,20238,p4.img.cctvpic.com,746,156,51,715,579,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,172,797,375,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,7577,xsjy.cnki.net,597,1460,528,80,1456,271,271,1256,847,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,232,hm.baidu.com,604,158,51,914,328,717,237,997,328,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,3822,hb-api.omnitagjs.com,811,203,64,1086,570,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,24636,nav-edge.smartscreen.microsoft.com,522,798,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,8683,dysw.cnki.net,820,245,80,1456,271,1131,1460,10,1460,10,1460,10,1460,10,1460,1460,1460,1460,1281,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,4076,p3.img.cctvpic.com,778,1460,890,93,796,274,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,2614,vipcard.cnki.net,517,1460,528,80,1672,271,271,1460,265,1460,1460,1460,1460,1460,1460,1460,636,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,4153,r.img.cctvpic.com,569,1460,1335,80,668,311,311,1460,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,3541,finance.cnki.net,568,1460,528,80,1456,271,271,664,1460,10,1109,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,1557,avatar.52pojie.cn,601,1024,1024,152,80,1063,303,303,1024,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,7309,caj.cnki.net,851,245,80,2115,271,1460,24,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.cnki.net,cnki.pcap,16201,1f1ffbb3-sb2f40-0-8m39.183176.com,856,245,80,264,287,61,868,176,73,121,2226,360,91,60,60,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,2289,service.cnki.net,887,245,80,698,271,495,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.cnki.net,cnki.pcap,16629,effect.snssdk.com,517,1460,573,80,92,304,311,373,31,31,1203,31,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,6742,k.cnki.net,770,1460,528,80,2664,271,271,1460,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,8617,mxapi.cnki.net,534,1460,537,80,92,1364,287,287,52,518,31,768,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,242,wdcj.wzu.edu.cn,854,245,80,622,271,1460,192,605,984,621,1460,338,617,1460,243,603,852,614,1460,500,621,1460,1460,618,678,1460,914,1460,1460,1460
www.ghxi.com,ghxi.pcap,2038,lf3-cdn-tos.bytecdntp.com,864,254,80,311,62,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,1555,avatar.52pojie.cn,888,1024,1024,152,80,1063,303,303,1024,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,13094,c61.cnki.net,676,1460,528,80,1456,271,271,569,393,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,8252,api.msn.cn,594,1460,980,158,99,6489,342,69,38,38,1460,904,39,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,7117,ldc.lenovo.com.cn,179,1460,475,93,274,1358,567,874,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,5888,r.cnki.net,849,245,80,1456,271,715,1460,10,1460,10,1460,10,1460,797,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,4520,r.cnki.net,881,245,80,1456,271,663,1460,22,1460,22,1460,22,1258,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,2454,www.12371.cn,772,148,43,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,359,static.52pojie.cn,824,1024,1024,152,80,856,303,303,1024,1024,1024,1024,351,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,2015,zndsssp.dangbei.net,517,1412,791,80,669,303,303,1412,1412,1412,1294,664,1412,1412,1412,1412,894,668,1412,1412,1412,688,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,6131,hm.baidu.com,604,158,51,921,328,717,237,1008,328,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,2299,inds2.cnki.net,821,245,80,1456,271,1460,10,1460,10,1460,10,1460,229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,25177,assets.msn.cn,597,1460,685,80,92,803,287,287,61,31,31,673,31,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,7076,lf9-cdn-tos.bytecdntp.com,801,150,51,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,2489,p5.img.cctvpic.com,778,1460,890,93,729,274,387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,1715,secure-assets.rubiconproject.com,935,264,80,303,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wujiebantu.com,wujiebantu.pcap,217,camorope-client-a.meiqia.com,824,1460,928,93,745,290,455,32,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,361,piccache.cnki.net,792,245,80,725,271,1460,100,797,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,7238,c61.cnki.net,708,1460,528,80,1456,271,271,648,283,1460,98,1460,98,1460,1460,272,1301,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,3422,kns.cnki.net,819,245,80,1456,271,830,1081,553,57,457,381,78,1460,365,397,395,1371,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,3970,gov.cnki.net,564,1460,528,80,2172,271,271,1460,95,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,23081,googleads.g.doubleclick.net,981,388,74,92,1708,1135,982,31,31,1158,493,854,31,39,39,1460,1460,1460,13,1460,1460,1460,1460,1460,1460,1460,1093,1460,1460,1460
www.cnki.net,cnki.pcap,10342,qyglalk.cnki.net,536,1460,528,80,1456,271,271,1330,885,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,16658,cloudconfig.jetbrains.com,591,147,6,45,321,317,333,436,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,2906,p4.img.cctvpic.com,810,1460,890,93,716,274,467,1460,1460,1215,790,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,6,edge.microsoft.com,517,1460,57,158,342,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,5036,r.cnki.net,785,245,80,1456,271,415,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,10744,shuwu.cnki.net,821,245,80,2622,271,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,366,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,9248,zhengbao.cnki.net,517,1460,528,80,2541,271,271,1460,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,2132,piccache.cnki.net,601,1460,528,80,779,271,271,792,327,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.ghxi.com,ghxi.pcap,1631,pagead2.googlesyndication.com,1049,390,74,92,459,986,31,31,353,1391,1391,1391,1391,1391,1391,1460,1460,1184,39,96,145,145,70,39,35,0,0,0,0,0
www.cnki.net,cnki.pcap,17706,bw.wzu.edu.cn,725,156,51,703,1460,306,759,1460,921,1460,1460,1460,1460,1460,1460,1460,1460,1460,730,825,1460,565,715,1460,921,1460,95,1460,743,1460
www.cnki.net,cnki.pcap,21900,cloudconfig.jetbrains.com,591,147,6,45,321,317,333,436,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,3105,c61.cnki.net,772,1460,528,80,1456,271,271,628,393,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,176,law.cnki.net,564,1460,528,80,703,271,271,1460,22,1460,22,1460,22,1460,22,1460,1460,1460,1460,1460,1460,504,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,2904,p4.img.cctvpic.com,778,1460,890,93,715,274,451,1460,353,1460,81,716,451,1460,353,1460,1460,258,819,393,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,1955,p5.img.cctvpic.com,746,1460,890,93,875,274,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,73,i1.hdslb.com,564,1460,1292,80,271,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,443,p.data.cctv.com,695,1360,1360,221,126,99,821,258,343,81,38,532,287,472,264,133,313,579,287,42,472,264,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,12185,r.cnki.net,517,1460,528,80,1456,271,271,560,430,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,4516,r.cnki.net,517,1460,528,80,1456,271,271,659,1415,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,1832,xiazai-fd.zol-img.com.cn,544,1460,683,80,303,303,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.ghxi.com,ghxi.pcap,1300,www.googleadservices.com,975,385,74,92,897,546,1007,31,421,31,39,69,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,3420,p3.img.cctvpic.com,714,1460,890,93,715,274,451,1460,1460,1460,1460,1090,801,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,4598,inds2.cnki.net,885,245,80,1456,271,673,448,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,8156,r.cnki.net,785,245,80,1456,271,1460,22,1460,22,1460,22,1460,22,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.cnki.net,cnki.pcap,209,law.cnki.net,819,245,80,691,271,1460,22,1460,22,1460,22,1460,22,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,632,0,0,0,0
www.cnki.net,cnki.pcap,12121,r.cnki.net,817,245,80,1456,271,560,430,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,606,avatar.52pojie.cn,856,1024,1024,152,80,1063,303,303,1024,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,25016,edge.microsoft.com,878,154,51,99,475,1482,69,38,38,524,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,1732,ssbsync.smartadserver.com,912,245,80,689,287,346,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tool.chinaz.com,chinaz.pcap,1236,static.meiqia.com,840,238,64,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,11198,c61.cnki.net,883,245,80,1456,271,1132,282,790,790,790,1279,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tool.chinaz.com,chinaz.pcap,814,edge.microsoft.com,846,1460,57,158,99,391,342,69,660,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,739,avatar.52pojie.cn,517,1024,1024,152,80,1063,303,303,1024,1024,1024,612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,421,avatar.52pojie.cn,537,1024,1024,152,80,1063,303,303,1024,1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,15523,bianke.cnki.net,886,245,80,1231,271,1460,45,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,4895,r.cnki.net,785,245,80,1456,271,613,1460,22,1460,22,1460,22,1460,22,1460,1460,1460,1460,1460,1460,1460,1460,1177,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,12906,zk.cnki.net,882,245,80,1456,271,663,1460,10,1460,10,1460,10,234,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,2207,p5.img.cctvpic.com,746,156,51,762,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,6130,c61.cnki.net,787,245,80,1456,271,648,395,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,1955,chkd.cnki.net,820,245,80,2210,271,491,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,8905,cpc.cnki.net,851,245,80,1456,271,1130,1460,10,1460,10,1460,10,1460,10,1460,1460,224,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,12557,k.cnki.net,881,245,80,1983,271,1460,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,2430,p5.img.cctvpic.com,778,156,51,794,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,3476,c2shb.pubgw.yahoo.com,541,1460,638,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,23211,pagead2.googlesyndication.com,1081,390,74,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.ghxi.com,ghxi.pcap,1777,lf26-cdn-tos.bytecdntp.com,610,1460,1176,182,80,271,271,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,1066,c61.cnki.net,676,161,75,2117,421,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,4783,beian.miit.gov.cn,601,1460,523,80,731,303,303,1152,876,1460,80,782,1460,136,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,2418,prebid-eu.creativecdn.com,816,1460,447,80,287,287,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,2435,p5.img.cctvpic.com,778,156,51,795,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,3904,lv-pc-api.ulikecam.com,634,254,80,311,62,39,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,4736,r.cnki.net,517,1460,528,80,1456,271,271,654,1460,22,1460,22,1460,22,1460,22,1460,1460,1460,1460,1460,1460,1460,1460,1460,756,0,0,0,0
www.52pojie.cn,52pojie.pcap,5754,finance.cnki.net,517,1460,528,80,1456,271,271,646,1460,10,1460,10,1460,10,1460,10,1460,1460,935,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,237,cic.wzu.edu.cn,566,1460,594,80,803,271,271,1460,1335,1460,914,1460,346,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.cnki.net,cnki.pcap,10952,r.cnki.net,881,245,80,1456,271,430,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,4039,p5.img.cctvpic.com,810,1460,890,93,798,274,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,20303,p1.img.cctvpic.com,810,156,51,822,393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,12768,wk.cnki.net,739,1460,46,342,266,1765,293,821,821,821,821,1445,949,1445,181,821,1445,1445,1445,1221,389,53,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,8083,login.live.com,199,1460,1037,158,51,465,4715,1460,671,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.ccf.org.cn,ccf.pcap,215,websitedata.ccf.org.cn,766,1460,1460,234,93,700,290,1460,1230,703,1460,177,703,1460,485,700,1460,289,700,1460,344,700,1460,188,700,131,700,709,700,1460
www.cnki.net,cnki.pcap,2059,r.cnki.net,530,1460,528,80,1456,271,271,662,1460,10,1460,10,1460,10,1460,819,24,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,10733,shuwu.cnki.net,534,1460,528,80,271,271,1460,1072,1460,22,1460,1460,714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,2369,kvt.sddan.com,805,1460,1460,64,93,730,274,711,49,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,2489,r.cnki.net,785,245,80,1456,271,675,1460,10,1460,10,1460,10,1460,1446,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.12371.cn,12371.pcap,1030,p3.img.cctvpic.com,746,156,51,714,474,818,714,513,1460,208,715,648,1460,15,714,1460,1460,1460,1460,1460,452,1460,749,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,5678,ctwh.cnki.net,820,245,80,1456,271,670,1460,10,733,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,4423,www.dtdjzx.gov.cn,777,148,43,634,1460,942,26,694,1460,1449,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,837,697
www.runoob.com,runoob.pcap,580,hm.baidu.com,668,158,51,1008,328,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,3801,simage4.pubmatic.com,517,1460,1460,76,64,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,7385,conf.cnki.net,820,245,80,2219,271,1418,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.52pojie.cn,52pojie.pcap,6046,cfed.cnki.net,533,1460,528,80,2063,271,271,1460,1460,1460,1460,1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.freesion.com,freesion.pcap,2981,u.openx.net,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,4083,pm.w55c.net,563,1460,1285,126,51,807,396,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.wzu.edu.cn,wzu.pcap,6213,tpc.googlesyndication.com,1073,386,74,92,486,978,31,156,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.runoob.com,runoob.pcap,3980,u.openx.net,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,3346,r.cnki.net,817,245,80,1456,271,662,1460,10,1460,10,1460,10,1460,1446,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460,1460
www.freesion.com,freesion.pcap,1233,setupad-d.openx.net,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tool.chinaz.com,chinaz.pcap,275,hm.baidu.com,668,158,51,776,237,1103,328,954,328,771,237,1055,328,990,328,988,328,771,237,1091,328,771,237,1092,328,771,237,1098,328,955
www.cnki.net,cnki.pcap,4519,c61.cnki.net,740,1460,528,80,1456,271,271,649,284,790,790,790,790,1460,866,790,1460,1460,170,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,7281,slapi.oray.net,199,1424,1424,279,93,242,267,1424,288,683,732,34,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,4785,service.weibo.com,601,1460,580,93,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.cnki.net,cnki.pcap,19207,p5.img.cctvpic.com,778,156,51,715,505,1460,1460,1460,1059,1460,1460,674,715,455,1460,1460,750,714,531,1460,353,1460,801,715,456,1460,1460,584,715,455
www.cnki.net,cnki.pcap,511,vipcard.cnki.net,855,245,80,1671,271,1460,389,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
www.12371.cn,12371.pcap,299,p3.img.cctvpic.com,746,1460,890,93,798,274,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
